features,n_features,train_mae,test_mae,train_rmse,test_rmse
"('rolling_24_std', 'lag_1', 'dayofweek', 'month', 'quarter')",5,0.4234390274409241,0.42195882815143615,1.128479714092172,1.1239608827980312
"('rolling_24_std', 'lag_1', 'dayofweek', 'month', 'day', 'quarter')",6,0.4234395879073277,0.42196055771725677,1.1284794210815086,1.1239624312447583
"('rolling_24_std', 'lag_1', 'year')",3,0.42347601067115465,0.4219666175324604,1.128525410076849,1.1240125437618973
"('rolling_24_std', 'lag_1', 'day', 'year')",4,0.4234754702633764,0.4219672713377144,1.128525245455285,1.124013783428251
"('rolling_24_std', 'lag_1', 'dayofweek', 'quarter')",4,0.4234729118009211,0.42199266731105733,1.1284853615603907,1.123963365940378
"('rolling_24_std', 'lag_1', 'dayofweek', 'day', 'quarter')",5,0.42347339671909995,0.42199427630757297,1.1284850577928678,1.1239649355189676
"('rolling_24_std', 'lag_1', 'dayofweek', 'month')",4,0.4234901904147787,0.42200862971239,1.1284894200933815,1.1239682323441484
"('rolling_24_std', 'lag_1', 'dayofweek', 'month', 'day')",5,0.4234907728411673,0.4220103045510369,1.1284891283509846,1.1239697717659805
"('rolling_24_std', 'lag_1', 'dayofweek')",3,0.42350815123331037,0.4220223695536439,1.1284967932760406,1.1239823789819667
"('rolling_24_std', 'lag_1', 'dayofweek', 'day')",4,0.4235083142971583,0.4220236215846887,1.1284965543707663,1.1239838197936478
"('rolling_24_std', 'lag_1', 'hour', 'month', 'day', 'year', 'quarter')",7,0.4235286416829271,0.42202390527231126,1.1278129228998608,1.1233128276356044
"('rolling_24_std', 'lag_1', 'hour', 'month', 'year', 'quarter')",6,0.42353033738451207,0.422024218325058,1.1278131358537158,1.123311395859605
"('rolling_24_std', 'lag_1', 'hour', 'day', 'year')",5,0.42356754213697273,0.42205002456451396,1.1278333214535288,1.1233383450318604
"('rolling_24_std', 'lag_1', 'hour', 'year')",4,0.4235685457974103,0.4220501660066302,1.1278334830128005,1.1233370645344465
"('rolling_24_std', 'lag_1', 'hour', 'day', 'year', 'quarter')",6,0.42356427961588433,0.4220562714550723,1.1278176167984877,1.1233145686928698
"('rolling_24_std', 'lag_1', 'hour', 'year', 'quarter')",5,0.42356608315154815,0.4220568689439923,1.1278178335210385,1.1233131283867999
"('rolling_24_std', 'lag_1', 'hour', 'month', 'day', 'year')",6,0.4235775131437456,0.4220666832114344,1.1278222383893082,1.123319595267134
"('rolling_24_std', 'lag_1', 'hour', 'month', 'year')",5,0.4235792377656364,0.4220672746502122,1.1278224456850217,1.1233181855231071
"('rolling_24_std', 'lag_1', 'hour', 'dayofweek', 'month', 'quarter')",6,0.4235782089941249,0.4220960025240053,1.1277789813525398,1.1232775123670855
"('rolling_24_std', 'lag_1', 'hour', 'dayofweek', 'month', 'day', 'quarter')",7,0.4235775518863897,0.4220966949645914,1.1277786818597766,1.1232791418583241
"('rolling_24_std', 'lag_1', 'hour', 'dayofweek', 'quarter')",5,0.42360572231390703,0.4221195308972011,1.127785549944333,1.1232804567348644
"('rolling_24_std', 'lag_1', 'hour', 'dayofweek', 'day', 'quarter')",6,0.4236047272812043,0.4221197651736062,1.1277852387203888,1.1232821100574046
"('rolling_24_std', 'lag_1', 'dayofweek', 'month', 'year', 'quarter')",6,0.42360923727702027,0.4221227943637439,1.1284640991338504,1.1239484523837537
"('rolling_24_std', 'lag_1', 'dayofweek', 'month', 'day', 'year', 'quarter')",7,0.4236086134483578,0.4221228573200869,1.1284639192590207,1.1239497116934372
"('rolling_24_std', 'lag_1', 'hour', 'dayofweek')",4,0.42362016313355083,0.4221262425168455,1.1277988616021215,1.1233017789758355
"('rolling_24_std', 'lag_1', 'hour', 'dayofweek', 'day')",5,0.423619660756648,0.4221270404011161,1.1277986209435216,1.123303283652217
"('rolling_24_std', 'lag_1', 'hour', 'dayofweek', 'month')",5,0.42361601455945336,0.42212713020461345,1.127790273866251,1.1232859565146696
"('rolling_24_std', 'lag_1', 'hour', 'dayofweek', 'month', 'day')",6,0.42361514794298993,0.4221275332699706,1.1277899757640202,1.123287575953613
"('rolling_24_std', 'lag_1', 'dayofweek', 'year', 'quarter')",5,0.42364325599324554,0.4221562029037619,1.1284684126183846,1.1239501351626169
"('rolling_24_std', 'lag_1', 'dayofweek', 'day', 'year', 'quarter')",6,0.4236427150363693,0.4221564695349349,1.128468229323953,1.123951402796633
"('rolling_24_std', 'lag_1', 'dayofweek', 'month', 'year')",5,0.42365985032990044,0.4221720704479493,1.1284725088683205,1.1239547973981112
"('rolling_24_std', 'lag_1', 'dayofweek', 'month', 'day', 'year')",6,0.4236593275261234,0.42217233447245145,1.1284723337907674,1.123956037392325
"('rolling_24_std', 'lag_1', 'dayofweek', 'day', 'year')",5,0.42366471547753637,0.4221744525948566,1.1284819032944637,1.123972861159822
"('rolling_24_std', 'lag_1', 'dayofweek', 'year')",4,0.42366540985301093,0.4221745046222091,1.1284820393517176,1.1239717361377761
"('rolling_24_std', 'lag_1', 'hour', 'dayofweek', 'month', 'day', 'year', 'quarter')",8,0.4237729932508114,0.4222822851869761,1.127760756855299,1.1232641191967614
"('rolling_24_std', 'lag_1', 'hour', 'dayofweek', 'month', 'year', 'quarter')",7,0.4237742441581056,0.4222825331344545,1.127760934317519,1.123262814599855
"('rolling_24_std', 'lag_1', 'hour', 'dayofweek', 'year')",5,0.42380849316490693,0.4223059129473817,1.1277818188407127,1.1232890919857186
"('rolling_24_std', 'lag_1', 'hour', 'dayofweek', 'day', 'year')",6,0.4238077455015256,0.42230610026372306,1.1277816880416647,1.1232902421476703
"('rolling_24_std', 'lag_1', 'hour', 'dayofweek', 'day', 'year', 'quarter')",7,0.4238041048856975,0.4223103886700895,1.1277657762000894,1.1232661252866116
"('rolling_24_std', 'lag_1', 'hour', 'dayofweek', 'year', 'quarter')",6,0.4238055339035006,0.4223106376805486,1.1277659573303749,1.1232648111675965
"('rolling_24_std', 'lag_1', 'hour', 'dayofweek', 'month', 'day', 'year')",7,0.4238154250132796,0.4223192203031564,1.1277705539090814,1.1232713728597181
"('rolling_24_std', 'lag_1', 'hour', 'dayofweek', 'month', 'year')",6,0.4238167448342101,0.4223194636003741,1.1277707262352867,1.123270089940635
"('lag_1', 'month', 'quarter')",3,0.4230997729085894,0.4238478000616263,1.1281102076397065,1.1287951991930438
"('lag_1', 'month', 'day', 'quarter')",4,0.42310012696129556,0.4238484418698066,1.1281101640018139,1.1287950966402607
"('lag_1', 'quarter')",2,0.4231275352956621,0.4238693993246476,1.1281133872900486,1.1288045570724878
"('lag_1', 'day', 'quarter')",3,0.42312786975847666,0.42387002788433614,1.128113340204984,1.1288044455751327
"('lag_1', 'month')",2,0.4231495334583293,0.42388625550488007,1.1281174582333195,1.1288091859365175
"('lag_1', 'month', 'day')",3,0.42314987819900585,0.42388687448876017,1.1281174146060073,1.1288090836972957
"('lag_1',)",1,0.4231847555004756,0.4239122000179587,1.1281295739301989,1.1288062280209645
"('lag_1', 'day')",2,0.4231848577031938,0.42391244105398196,1.128129553607012,1.128806155934014
"('lag_1', 'hour', 'month', 'quarter')",4,0.42324425428399315,0.42397426591261944,1.1274361413386036,1.1280821567320212
"('lag_1', 'hour', 'month', 'day', 'quarter')",5,0.4232438440869306,0.42397442550223563,1.1274360978882911,1.128082059276497
"('lag_1', 'hour', 'quarter')",3,0.4232690455080589,0.4239943442577585,1.1274398838341317,1.1280926223666794
"('lag_1', 'hour', 'day', 'quarter')",4,0.4232685903547608,0.4239945856011642,1.127439836645729,1.128092515683984
"('lag_1', 'hour')",2,0.4232930291031349,0.42400416173632516,1.1274584139257973,1.128095891377277
"('lag_1', 'hour', 'day')",3,0.42329271054370615,0.4240042117508869,1.1274583949925077,1.1280958257990477
"('lag_1', 'hour', 'month')",3,0.42328388298756114,0.4240049673983257,1.127444591718034,1.128097952306864
"('lag_1', 'hour', 'month', 'day')",4,0.42328333960029046,0.424005059463995,1.127444548278946,1.1280978551833625
"('lag_1', 'month', 'year', 'quarter')",4,0.4232490437290959,0.4240052069295618,1.1280955362192921,1.1287786944439948
"('lag_1', 'month', 'day', 'year', 'quarter')",5,0.4232490000623703,0.4240052793383118,1.128095527723907,1.1287786601279606
"('lag_1', 'year', 'quarter')",3,0.4232740876577444,0.42402534899458644,1.1280977664982617,1.1287860351278078
"('lag_1', 'day', 'year', 'quarter')",4,0.4232740699984736,0.4240254395491675,1.128097757368751,1.1287859985272806
"('lag_1', 'month', 'year')",3,0.42329757256556083,0.42404362403801665,1.1281017051101512,1.128791008231043
"('lag_1', 'month', 'day', 'year')",4,0.42329757669405044,0.4240437501284703,1.128101697350198,1.1287909762231587
"('lag_1', 'year')",2,0.423322210123516,0.42405656904522615,1.1281164274121858,1.1287893961769275
"('lag_1', 'day', 'year')",3,0.4233221868894591,0.4240565899079312,1.128116426723555,1.1287893864964214
"('lag_1', 'dayofweek', 'month', 'quarter')",4,0.4233162257512035,0.42408707307953614,1.1280660396780993,1.1287636654190285
"('lag_1', 'dayofweek', 'month', 'day', 'quarter')",5,0.42331648251484977,0.4240876122511938,1.128066008943579,1.1287635826367817
"('lag_1', 'dayofweek', 'quarter')",3,0.42334268420503746,0.42410777691209117,1.128069445662766,1.1287734811657435
"('lag_1', 'dayofweek', 'day', 'quarter')",4,0.42334297963587275,0.424108353379865,1.1280694118885553,1.128773390072587
"('lag_1', 'dayofweek', 'month')",3,0.42336360872664014,0.42412395897713856,1.1280736578291581,1.1287782274160751
"('lag_1', 'dayofweek', 'month', 'day')",4,0.4233638299708784,0.42412446725376374,1.1280736270540168,1.1287781447822225
"('lag_1', 'dayofweek')",2,0.42339533940136626,0.4241467641078445,1.1280858647229415,1.1287753828561342
"('lag_1', 'dayofweek', 'day')",3,0.42339535980746645,0.4241469334233653,1.128085852862067,1.1287753298614267
"('lag_1', 'hour', 'month', 'day', 'year', 'quarter')",6,0.42342999388420927,0.4241656636402733,1.1274191814656493,1.1280630605145885
"('lag_1', 'hour', 'month', 'year', 'quarter')",5,0.4234303298037051,0.424165737214155,1.1274191883474654,1.1280630887178362
"('lag_1', 'hour', 'year')",3,0.423466658192395,0.4241819811449971,1.1274432056850534,1.1280765987660188
"('lag_1', 'hour', 'day', 'year')",4,0.42346661980496353,0.4241819811921887,1.1274432055295807,1.1280765946403852
"('lag_1', 'hour', 'day', 'year', 'quarter')",5,0.42345694244030635,0.4241888237098646,1.127421815949389,1.1280712615009894
"('lag_1', 'hour', 'year', 'quarter')",4,0.4234573357477337,0.42418894241809585,1.1274218234543967,1.128071291910172
"('lag_1', 'hour', 'month', 'day', 'year')",5,0.42347392985035814,0.4242012842212004,1.127426378995421,1.1280769595991709
"('lag_1', 'hour', 'month', 'year')",4,0.4234742646518688,0.4242013977858483,1.127426385166702,1.1280769855717563
"('lag_1', 'dayofweek', 'month', 'year', 'quarter')",5,0.4234737728140018,0.4242522872377785,1.1280513915325483,1.1287471840937242
"('lag_1', 'dayofweek', 'month', 'day', 'year', 'quarter')",6,0.4234737102168753,0.42425231607398745,1.1280513880903047,1.1287471633443298
"('lag_1', 'hour', 'dayofweek', 'month', 'quarter')",5,0.4235014871417503,0.4242665970940375,1.1273845907337507,1.1280442651932538
"('lag_1', 'hour', 'dayofweek', 'month', 'day', 'quarter')",6,0.4235011024869529,0.4242667668824962,1.127384561096616,1.1280441883439456
"('lag_1', 'dayofweek', 'year', 'quarter')",4,0.4234995507758941,0.42427406578782484,1.128053812154456,1.1287549416576663
"('lag_1', 'dayofweek', 'day', 'year', 'quarter')",5,0.42349949554279914,0.4242740912278645,1.1280538082776945,1.1287549189435533
"('lag_1', 'hour', 'dayofweek', 'quarter')",4,0.42352355422258114,0.4242831197113791,1.1273886019718893,1.1280552571834033
"('lag_1', 'hour', 'dayofweek', 'day', 'quarter')",5,0.4235231175708525,0.4242833085706984,1.1273885690868817,1.1280551718466036
"('lag_1', 'dayofweek', 'month', 'year')",4,0.4235200289706974,0.4242898756776164,1.1280579001079631,1.1287600404860494
"('lag_1', 'dayofweek', 'month', 'day', 'year')",5,0.4235199886428077,0.42428991186262005,1.1280578971255923,1.1287600216535367
"('lag_1', 'hour', 'dayofweek', 'month')",4,0.4235374572101835,0.4242919797135196,1.1273934770977465,1.1280607330748207
"('lag_1', 'hour', 'dayofweek', 'month', 'day')",5,0.4235370534563723,0.42429217714458434,1.1273934474164788,1.1280606563801978
"('lag_1', 'hour', 'dayofweek')",3,0.4235495004617168,0.4242930108411769,1.1274074145128758,1.1280588126508313
"('lag_1', 'hour', 'dayofweek', 'day')",4,0.42354929611273184,0.4242931032738609,1.1274074042688786,1.128058766591918
"('lag_1', 'dayofweek', 'year')",3,0.42353860175431407,0.42429695474453505,1.1280727228972323,1.1287585600927685
"('lag_1', 'dayofweek', 'day', 'year')",4,0.42353861036457724,0.42429695491288305,1.12807272284238,1.1287585626841141
"('lag_1', 'hour', 'dayofweek', 'month', 'day', 'year', 'quarter')",7,0.4236889354997294,0.42445932204653847,1.1273676492089644,1.1280251972968691
"('lag_1', 'hour', 'dayofweek', 'month', 'year', 'quarter')",6,0.4236891043182338,0.4244593464988803,1.1273676513899105,1.1280252121892336
"('lag_1', 'hour', 'dayofweek', 'day', 'year')",5,0.4237240854187353,0.42447310793308657,1.1273921991377498,1.1280395261088234
"('lag_1', 'hour', 'dayofweek', 'year')",4,0.42372400909332536,0.4244731176700083,1.1273921997121437,1.1280395186942462
"('lag_1', 'hour', 'dayofweek', 'day', 'year', 'quarter')",6,0.42371331380586674,0.4244797629625675,1.127370509984593,1.1280338758404733
"('lag_1', 'hour', 'dayofweek', 'year', 'quarter')",5,0.42371351734743623,0.4244798091213044,1.1273705125460576,1.12803389256033
"('lag_1', 'hour', 'dayofweek', 'month', 'day', 'year')",6,0.42372874071743766,0.424490019403478,1.1273752491060383,1.1280397290046278
"('lag_1', 'hour', 'dayofweek', 'month', 'year')",5,0.42372891707193056,0.4244900725212517,1.1273752508973656,1.1280397421117863
"('lag_1', 'lag_24', 'month', 'quarter')",4,0.42236211174457833,0.42573556196397117,1.121945258682492,1.134200163081889
"('lag_1', 'lag_24', 'month', 'day', 'quarter')",5,0.4223622603503018,0.42573645865537924,1.1219451984312916,1.1342002100349113
"('lag_1', 'lag_24', 'quarter')",3,0.42236837866249116,0.42574277311097214,1.1219468525153198,1.1342051233642978
"('lag_1', 'lag_24', 'day', 'quarter')",4,0.4223684668703837,0.4257435347810311,1.1219467895459978,1.1342051665699076
"('lag_1', 'lag_24', 'month')",3,0.4223722041265242,0.42574697077049234,1.1219487116875468,1.1342084913929054
"('lag_1', 'lag_24', 'month', 'day')",4,0.4223722423426383,0.4257476639575986,1.1219486514857124,1.1342085383392497
"('lag_1', 'lag_24')",2,0.42238089353627806,0.42575397241004403,1.1219538599971888,1.134212501808969
"('lag_1', 'lag_24', 'day')",3,0.42238094113811814,0.42575456580454696,1.12195381854094,1.1342125503292517
"('lag_1', 'lag_24', 'hour', 'month', 'quarter')",5,0.42242173711711306,0.4258250022987679,1.121656191955943,1.1339019304283522
"('lag_1', 'lag_24', 'hour')",3,0.4224254464170305,0.4258255605890587,1.1216664796812872,1.1339160868204228
"('lag_1', 'lag_24', 'hour', 'month', 'day', 'quarter')",6,0.42242172227075125,0.4258257363344589,1.1216561268879193,1.13390200193212
"('lag_1', 'lag_24', 'hour', 'day')",4,0.422425404112404,0.425826047624922,1.1216664358050261,1.1339161562088378
"('lag_1', 'lag_24', 'hour', 'quarter')",4,0.4224258401653498,0.42582946020794255,1.1216581366110128,1.133907509450912
"('lag_1', 'lag_24', 'hour', 'day', 'quarter')",5,0.42242567585471785,0.4258301654582018,1.121658068423931,1.1339075775086107
"('lag_1', 'lag_24', 'hour', 'month')",4,0.4224271217843123,0.4258304437438015,1.121660370290389,1.133911323232225
"('lag_1', 'lag_24', 'hour', 'month', 'day')",5,0.4224269871963956,0.42583118448619633,1.1216603052852485,1.1339113946837793
"('lag_1', 'lag_24', 'month', 'year', 'quarter')",5,0.4225045326653296,0.4258763107511113,1.1219373178017862,1.134192638216627
"('lag_1', 'lag_24', 'month', 'day', 'year', 'quarter')",6,0.4225043193269094,0.42587649039190517,1.1219372920997726,1.1341926816109331
"('lag_1', 'lag_24', 'year', 'quarter')",4,0.42251358359386315,0.42588691565008147,1.1219384192245758,1.134196547408937
"('lag_1', 'lag_24', 'day', 'year', 'quarter')",5,0.42251325036631127,0.42588702186014654,1.1219383928179858,1.134196589841442
"('lag_1', 'lag_24', 'year')",3,0.4225182301090166,0.4258898134119454,1.1219466328690086,1.1342051878028954
"('lag_1', 'lag_24', 'day', 'year')",4,0.4225180846601878,0.4258899807701056,1.121946618887877,1.1342052262542535
"('lag_1', 'lag_24', 'month', 'year')",4,0.4225189847285192,0.4258930401029931,1.1219402237296272,1.1342000348779908
"('lag_1', 'lag_24', 'month', 'day', 'year')",5,0.4225186501837423,0.42589313796688955,1.1219401989345084,1.134200078589969
"('lag_1', 'lag_24', 'dayofweek', 'month', 'quarter')",5,0.4225324443993288,0.42591139053620247,1.1219206386238574,1.1341931101171205
"('lag_1', 'lag_24', 'dayofweek', 'month', 'day', 'quarter')",6,0.42253273685305864,0.4259123180300162,1.1219205900673703,1.1341931531705813
"('lag_1', 'lag_24', 'dayofweek', 'quarter')",4,0.42253830397212006,0.4259177050176946,1.121922357696741,1.1341982961109025
"('lag_1', 'lag_24', 'dayofweek', 'day', 'quarter')",5,0.4225385335359169,0.4259185492070474,1.1219223065722082,1.1341983358777517
"('lag_1', 'lag_24', 'dayofweek', 'month')",4,0.42254218562949886,0.4259216746939939,1.1219242916293735,1.134201738097052
"('lag_1', 'lag_24', 'dayofweek', 'month', 'day')",5,0.42254246099348564,0.4259225274534236,1.1219242430728051,1.1342017811023921
"('lag_1', 'lag_24', 'dayofweek')",3,0.4225500882088913,0.42592949268880154,1.1219294949544827,1.1342058190325126
"('lag_1', 'lag_24', 'dayofweek', 'day')",4,0.42255032785178476,0.4259301918709116,1.1219294631233394,1.1342058623043647
"('lag_1', 'lag_24', 'hour', 'year')",4,0.4225732855242079,0.4259744521097143,1.1216578986811598,1.1339077682739078
"('lag_1', 'lag_24', 'hour', 'day', 'year')",5,0.4225730472751666,0.42597459494121404,1.1216578851214403,1.1339078174427937
"('lag_1', 'lag_24', 'hour', 'month', 'year', 'quarter')",6,0.42257293656135037,0.4259783983673672,1.1216467652228261,1.1338933328185063
"('lag_1', 'lag_24', 'hour', 'month', 'day', 'year', 'quarter')",7,0.4225726010551196,0.4259786907849675,1.1216467388727198,1.1338933918724217
"('lag_1', 'lag_24', 'hour', 'year', 'quarter')",5,0.42258093076396397,0.4259864990929164,1.121648117196246,1.1338977362978668
"('lag_1', 'lag_24', 'hour', 'day', 'year', 'quarter')",6,0.42258056777794395,0.42598674990540575,1.1216480900555519,1.1338977945969422
"('lag_1', 'lag_24', 'hour', 'month', 'year')",5,0.4225840331651231,0.42598904882997396,1.1216502893897329,1.1339016787145868
"('lag_1', 'lag_24', 'hour', 'month', 'day', 'year')",6,0.42258369482108543,0.42598928539987657,1.121650264050719,1.1339017377330811
"('lag_1', 'lag_24', 'hour', 'dayofweek', 'month', 'quarter')",6,0.42263165097481603,0.4260494963254969,1.1216270851812975,1.1338916852131964
"('lag_1', 'lag_24', 'hour', 'dayofweek', 'month', 'day', 'quarter')",7,0.42263156172497957,0.42605031632906015,1.1216270332633362,1.1338917506814594
"('lag_1', 'lag_24', 'hour', 'dayofweek')",4,0.42263629463019703,0.4260515434080036,1.121637691634252,1.133906285238113
"('lag_1', 'lag_24', 'hour', 'dayofweek', 'day')",5,0.42263628969527406,0.42605209809499384,1.1216376584673784,1.1339063468764292
"('lag_1', 'lag_24', 'dayofweek', 'month', 'year', 'quarter')",6,0.42267507483794103,0.42605273152702305,1.1219126775470214,1.134185658154283
"('lag_1', 'lag_24', 'dayofweek', 'month', 'day', 'year', 'quarter')",7,0.42267501470086305,0.42605304923083304,1.121912659300036,1.134185695140905
"('lag_1', 'lag_24', 'hour', 'dayofweek', 'quarter')",5,0.42263545345844367,0.4260538656224947,1.1216291833228031,1.1338975266391573
"('lag_1', 'lag_24', 'hour', 'dayofweek', 'day', 'quarter')",6,0.42263532457139263,0.426054615467387,1.1216291284710125,1.1338975892179433
"('lag_1', 'lag_24', 'hour', 'dayofweek', 'month')",5,0.42263688084189416,0.42605517103896956,1.1216315090215148,1.1339014320727276
"('lag_1', 'lag_24', 'hour', 'dayofweek', 'month', 'day')",6,0.4226367165543604,0.42605580009250954,1.121631457108166,1.13390149745619
"('lag_1', 'lag_24', 'dayofweek', 'year', 'quarter')",5,0.42268421645546495,0.42606225871768844,1.1219138826683197,1.1341897783037815
"('lag_1', 'lag_24', 'dayofweek', 'day', 'year', 'quarter')",6,0.4226841510225942,0.42606258382333084,1.1219138637844086,1.1341898145713554
"('lag_1', 'lag_24', 'dayofweek', 'year')",4,0.4226883304979152,0.4260668987863338,1.1219222396727808,1.1341985699954042
"('lag_1', 'lag_24', 'dayofweek', 'day', 'year')",5,0.4226883089582024,0.4260670974224841,1.121922231051317,1.1341986004901248
"('lag_1', 'lag_24', 'dayofweek', 'month', 'year')",5,0.4226897210273716,0.42606792893565226,1.121915766350497,1.1341933433402758
"('lag_1', 'lag_24', 'dayofweek', 'month', 'day', 'year')",6,0.4226896680080576,0.4260682477422345,1.1219157488645066,1.134193380435026
"('lag_1', 'lag_24', 'hour', 'dayofweek', 'year')",5,0.42278390990483244,0.42620044298209453,1.1216290659767698,1.1338980385877344
"('lag_1', 'lag_24', 'hour', 'dayofweek', 'day', 'year')",6,0.4227837441870715,0.4262005454949431,1.1216290580879573,1.1338980766335338
"('lag_1', 'lag_24', 'hour', 'dayofweek', 'month', 'year', 'quarter')",7,0.4227838422554499,0.4262053741934614,1.121617622018647,1.1338831686061281
"('lag_1', 'lag_24', 'hour', 'dayofweek', 'month', 'day', 'year', 'quarter')",8,0.42278354563267756,0.4262055746133054,1.1216176038238932,1.1338832184826761
"('lag_1', 'lag_24', 'hour', 'dayofweek', 'year', 'quarter')",6,0.4227920273564868,0.4262132677182873,1.1216191011338283,1.1338878160696926
"('lag_1', 'lag_24', 'hour', 'dayofweek', 'day', 'year', 'quarter')",7,0.42279169240285186,0.4262134248998843,1.1216190822337813,1.13388786548954
"('lag_1', 'lag_24', 'hour', 'dayofweek', 'month', 'year')",6,0.4227948764423807,0.4262151109740728,1.1216213705769313,1.1338918545403704
"('lag_1', 'lag_24', 'hour', 'dayofweek', 'month', 'day', 'year')",7,0.4227945554515012,0.4262152102467637,1.1216213532182855,1.1338919041461304
"('rolling_24_mean', 'lag_24', 'day')",3,1.270118575202879,1.2662145464622565,2.2950296242018897,2.282187284090457
"('rolling_24_mean', 'lag_24')",2,1.270120520555835,1.2662161974379529,2.2950300778468917,2.282186772659013
"('rolling_24_mean', 'lag_24', 'month', 'day')",4,1.2701234503283758,1.2662227497163525,2.295003664915767,2.2821334861177243
"('rolling_24_mean', 'lag_24', 'month')",3,1.2701258897472405,1.2662251713683212,2.2950042576172485,2.2821330553140733
"('rolling_24_mean', 'lag_24', 'day', 'quarter')",4,1.270137284584406,1.2662442930922229,2.294988658492245,2.2821201733510894
"('rolling_24_mean', 'lag_24', 'quarter')",3,1.2701400391039812,1.2662470580810459,2.2949892853584153,2.2821197209352633
"('rolling_24_mean', 'lag_24', 'month', 'day', 'quarter')",5,1.270173130951552,1.266297335252046,2.2949666794810994,2.2821276122540537
"('rolling_24_mean', 'lag_24', 'month', 'quarter')",4,1.27017577286709,1.266300601418624,2.294967276266436,2.2821271627232935
"('rolling_24_mean', 'lag_24', 'day', 'year')",4,1.270301164310206,1.2664016591089438,2.29497654783764,2.282169350866736
"('rolling_24_mean', 'lag_24', 'year')",3,1.2703030141104263,1.2664035937581024,2.294976746206697,2.2821689662765015
"('rolling_24_mean', 'lag_24', 'month', 'day', 'year')",5,1.2703152945621254,1.2664184458905083,2.294942915553459,2.2821065681115913
"('rolling_24_mean', 'lag_24', 'month', 'year')",4,1.2703176003879904,1.2664206651851582,2.294943205621543,2.2821061956895132
"('rolling_24_mean', 'lag_24', 'day', 'year', 'quarter')",5,1.2703295821636915,1.2664402900219844,2.2949277048359105,2.282094566286359
"('rolling_24_mean', 'lag_24', 'year', 'quarter')",4,1.2703320329757073,1.2664428774166512,2.294928015989553,2.282094176014091
"('rolling_24_mean', 'lag_24', 'dayofweek', 'day')",4,1.2703724095758435,1.2664717787020305,2.294904997771,2.282022853398604
"('rolling_24_mean', 'lag_24', 'dayofweek')",3,1.270374033777758,1.2664740726302444,2.2949053706306115,2.282022378937326
"('rolling_24_mean', 'lag_24', 'month', 'day', 'year', 'quarter')",6,1.2703526521988546,1.2664803346970075,2.294910714334256,2.2821021061226636
"('rolling_24_mean', 'lag_24', 'month', 'year', 'quarter')",5,1.2703553619418262,1.2664830467823822,2.2949110168533724,2.2821017155765153
"('rolling_24_mean', 'lag_24', 'dayofweek', 'month', 'day')",5,1.270376270274948,1.2664830842436074,2.2948787325674957,2.281968397985592
"('rolling_24_mean', 'lag_24', 'dayofweek', 'month')",4,1.2703783575861376,1.2664853415764998,2.294879233068969,2.2819679903821375
"('rolling_24_mean', 'lag_24', 'dayofweek', 'day', 'quarter')",5,1.2703914182891674,1.2665057774083568,2.294863291873754,2.281954412793166
"('rolling_24_mean', 'lag_24', 'dayofweek', 'quarter')",4,1.2703937267192005,1.2665085053227758,2.294863824375477,2.2819539842260412
"('rolling_24_mean', 'lag_24', 'dayofweek', 'month', 'day', 'quarter')",6,1.2704286404873808,1.2665606879086801,2.2948402794050917,2.2819611690737465
"('rolling_24_mean', 'lag_24', 'dayofweek', 'month', 'quarter')",5,1.2704312332509229,1.2665641965067578,2.294840783210013,2.281960744159446
"('rolling_24_mean', 'lag_24', 'dayofweek', 'day', 'year')",5,1.2705484011588968,1.2666486265333856,2.294851742118299,2.2820051527524208
"('rolling_24_mean', 'lag_24', 'dayofweek', 'year')",4,1.270549885711078,1.2666499862165932,2.2948518881045565,2.2820048165710896
"('rolling_24_mean', 'lag_24', 'dayofweek', 'month', 'day', 'year')",6,1.2705606226940347,1.2666668234602179,2.294817746499189,2.2819416618629003
"('rolling_24_mean', 'lag_24', 'dayofweek', 'month', 'year')",5,1.2705624694489577,1.2666686741660635,2.2948179727820386,2.281941325554364
"('rolling_24_mean', 'lag_24', 'dayofweek', 'day', 'year', 'quarter')",6,1.2705747349946483,1.2666888381433097,2.294802074447733,2.281928965377104
"('rolling_24_mean', 'lag_24', 'dayofweek', 'year', 'quarter')",5,1.270576770007188,1.2666907417968223,2.2948023197209912,2.28192861150428
"('rolling_24_mean', 'lag_24', 'dayofweek', 'month', 'day', 'year', 'quarter')",7,1.2705994386489419,1.2667307149799463,2.2947841812258853,2.28193593894979
"('rolling_24_mean', 'lag_24', 'dayofweek', 'month', 'year', 'quarter')",6,1.2706016400133655,1.2667327976493545,2.294784418419074,2.281935585662678
"('rolling_24_mean', 'lag_24', 'hour', 'month', 'day')",5,1.2707032376622,1.2669744166941235,2.2934093092664325,2.2806292056759196
"('rolling_24_mean', 'lag_24', 'hour', 'month')",4,1.270704312634212,1.2669768392731995,2.2934099289027294,2.2806286118311037
"('rolling_24_mean', 'lag_24', 'hour', 'day')",4,1.2707084350952724,1.2669841565694855,2.2934404111385245,2.280690398499117
"('rolling_24_mean', 'lag_24', 'hour')",3,1.2707093842549801,1.2669864489622287,2.293440875836305,2.2806897429361213
"('rolling_24_mean', 'lag_24', 'hour', 'day', 'quarter')",5,1.2707121048357013,1.2669908271135537,2.2933917959764862,2.280613935635427
"('rolling_24_mean', 'lag_24', 'hour', 'quarter')",4,1.2707136583180185,1.2669937104393696,2.2933924529064287,2.280613314899751
