features,n_features,train_mae,test_mae,train_rmse,test_rmse
"('rolling_24_mean', 'lag_1', 'lag_24', 'hour', 'year', 'quarter')",6,0.09655312423246525,0.0962751746352315,0.26385961979275785,0.2631477144985704
"('rolling_24_mean', 'lag_1', 'lag_24', 'hour', 'month', 'year', 'quarter')",7,0.09655281280386428,0.09627523920315739,0.26385913308262476,0.2631477034225462
"('rolling_24_std', 'lag_1', 'hour', 'dayofweek', 'month', 'day', 'year')",7,0.09655379892139891,0.09627768969247112,0.265036736394587,0.26422164976251344
"('rolling_24_std', 'lag_1', 'hour', 'dayofweek', 'month', 'year')",6,0.09655393650815042,0.09627785736074651,0.26503679253013307,0.2642213075264692
"('rolling_24_std', 'lag_1', 'hour', 'dayofweek', 'day', 'year', 'quarter')",7,0.09655363676681825,0.096278169828095,0.2650356109008901,0.2642202988751731
"('rolling_24_std', 'lag_1', 'hour', 'dayofweek', 'year', 'quarter')",6,0.0965537825024313,0.09627831210649368,0.2650356694739775,0.2642199498293379
"('rolling_24_mean', 'lag_1', 'hour', 'dayofweek', 'day', 'year')",6,0.09657007626220267,0.09628488638419265,0.2638635551384768,0.26314918307073015
"('rolling_24_mean', 'lag_1', 'hour', 'dayofweek', 'year')",5,0.09657000487981932,0.09628500664289878,0.2638635994184656,0.2631488822347073
"('rolling_24_mean', 'lag_1', 'lag_24', 'hour', 'dayofweek')",5,0.09656362845812085,0.09628515341333296,0.26385832863298087,0.2631469526329714
"('rolling_24_mean', 'lag_1', 'lag_24', 'hour', 'dayofweek', 'day')",6,0.09656387537037346,0.09628519209391627,0.2638582683888423,0.26314729548482513
"('rolling_24_mean', 'lag_1', 'lag_24', 'hour', 'dayofweek', 'month')",6,0.09656434812784913,0.0962863014944514,0.2638574686724234,0.263144816431317
"('rolling_24_mean', 'lag_1', 'lag_24', 'hour', 'dayofweek', 'month', 'day')",7,0.09656459200120432,0.09628630310923644,0.2638573994683736,0.2631451725038772
"('rolling_24_mean', 'lag_1', 'lag_24', 'hour', 'dayofweek', 'quarter')",6,0.09656492870033623,0.09628703802701671,0.26385699765073134,0.26314418799677486
"('rolling_24_mean', 'lag_1', 'lag_24', 'hour', 'dayofweek', 'day', 'quarter')",7,0.09656518966073738,0.09628704589874632,0.2638569264506072,0.2631445492666131
"('rolling_24_mean', 'lag_1', 'hour', 'dayofweek', 'month', 'day', 'year')",7,0.0965722695654217,0.09628731893042468,0.2638624380145012,0.26314668723562784
"('rolling_24_mean', 'lag_1', 'hour', 'dayofweek', 'month', 'year')",6,0.09657221736610146,0.09628744442393228,0.2638624897312463,0.2631463707037912
"('rolling_24_mean', 'lag_1', 'lag_24', 'hour', 'dayofweek', 'month', 'quarter')",7,0.09656580900187399,0.09628801555689043,0.26385634531715907,0.2631441099903196
"('rolling_24_mean', 'lag_1', 'lag_24', 'hour', 'dayofweek', 'month', 'day', 'quarter')",8,0.09656606413891475,0.09628806989635068,0.2638562758855192,0.26314446762042154
"('rolling_24_mean', 'lag_1', 'hour', 'dayofweek', 'day', 'year', 'quarter')",7,0.09657273692114414,0.09628811568172056,0.2638619489742485,0.2631460844676173
"('rolling_24_mean', 'lag_1', 'hour', 'dayofweek', 'year', 'quarter')",6,0.09657266556915857,0.09628822810718361,0.2638620022468999,0.26314576326119965
"('rolling_24_mean', 'lag_1', 'hour', 'dayofweek', 'month', 'day', 'year', 'quarter')",8,0.0965724138781941,0.09628831859193211,0.26386142287688535,0.2631460473325641
"('rolling_24_mean', 'lag_1', 'hour', 'dayofweek', 'month', 'year', 'quarter')",7,0.09657231179515346,0.09628840774052579,0.26386147550650013,0.2631457274940783
"('rolling_24_mean', 'lag_1', 'lag_24', 'hour', 'dayofweek', 'day', 'year')",7,0.0965846240127757,0.09630458074322865,0.2638569681384751,0.26314663975029007
"('rolling_24_mean', 'lag_1', 'lag_24', 'hour', 'dayofweek', 'year')",6,0.09658455053863885,0.09630471544261443,0.2638570121113518,0.2631463422968548
"('rolling_24_mean', 'lag_1', 'lag_24', 'hour', 'dayofweek', 'month', 'day', 'year')",8,0.0965865990542973,0.09630718481083836,0.2638558801865975,0.2631441992248515
"('rolling_24_mean', 'lag_1', 'lag_24', 'hour', 'dayofweek', 'month', 'year')",7,0.09658652847850897,0.09630730161755582,0.2638559314709585,0.2631438864615681
"('rolling_24_mean', 'lag_1', 'lag_24', 'hour', 'dayofweek', 'day', 'year', 'quarter')",8,0.0965870532483749,0.09630795854941591,0.2638554029993893,0.263143610443478
"('rolling_24_mean', 'lag_1', 'lag_24', 'hour', 'dayofweek', 'month', 'day', 'year', 'quarter')",9,0.0965868370725938,0.09630803211361258,0.2638548885221447,0.263143577611372
"('rolling_24_mean', 'lag_1', 'lag_24', 'hour', 'dayofweek', 'year', 'quarter')",7,0.09658698067933894,0.09630806340256051,0.26385545581576175,0.2631432930884391
"('rolling_24_mean', 'lag_1', 'lag_24', 'hour', 'dayofweek', 'month', 'year', 'quarter')",8,0.09658674854310619,0.09630814011251733,0.2638549407057331,0.2631432615953937
"('lag_1',)",1,0.09631507573154843,0.09643508194607012,0.26526110944400944,0.26490912616677764
"('lag_1', 'day')",2,0.0963151644378014,0.09643512503614303,0.26526109725824276,0.264909109246818
"('lag_1', 'month', 'quarter')",3,0.09631555659167666,0.09643936792245615,0.26525642057090343,0.264906372726087
"('lag_1', 'month', 'day', 'quarter')",4,0.09631568593456381,0.09643948288273205,0.26525640013125634,0.2649063512299309
"('lag_1', 'month')",2,0.09631811515910191,0.09644078972145648,0.26525820036998987,0.26490945447160447
"('lag_1', 'month', 'day')",3,0.09631824343501391,0.09644092298447246,0.2652581799415335,0.26490943309049464
"('lag_1', 'quarter')",2,0.09631755629648353,0.09644094888166507,0.26525720906069195,0.264908405798714
"('lag_1', 'day', 'quarter')",3,0.09631768643968654,0.09644107608891023,0.2652571874560241,0.26490838224271007
"('lag_1', 'day', 'year')",3,0.09635572624055219,0.09647751470277663,0.2652587686913299,0.2649059186372673
"('lag_1', 'year')",2,0.09635574961502816,0.09647754228750781,0.2652587724614883,0.2649059242391269
"('lag_1', 'month', 'day', 'year', 'quarter')",5,0.09635912270681701,0.09648511482244825,0.26525376674669876,0.2649031700947968
"('lag_1', 'month', 'year', 'quarter')",4,0.09635913990855126,0.09648514602930479,0.2652537754813073,0.26490317906053834
"('lag_1', 'day', 'year', 'quarter')",4,0.0963626733077085,0.0964882363649839,0.26525435081578935,0.26490480394503185
"('lag_1', 'year', 'quarter')",3,0.09636269892600327,0.09648826379500258,0.26525435987443563,0.2649048135145468
"('lag_1', 'month', 'day', 'year')",4,0.0963637420730017,0.0964885873798526,0.2652553169488107,0.2649059119799115
"('lag_1', 'month', 'year')",3,0.09636376367557083,0.0964886182888582,0.26525532530033963,0.2649059203741227
"('lag_1', 'dayofweek')",2,0.09636990988269283,0.096492248363558,0.2652514272229995,0.2649027706294134
"('lag_1', 'dayofweek', 'day')",3,0.09636999624105139,0.09649230558840464,0.26525141826096416,0.2649027568837566
"('lag_1', 'dayofweek', 'month', 'quarter')",4,0.09637043518801854,0.09649623910729704,0.2652466313608957,0.26489986651429653
"('lag_1', 'dayofweek', 'month', 'day', 'quarter')",5,0.09637056562254656,0.09649635707718426,0.26524661516139586,0.2648998483850731
"('lag_1', 'dayofweek', 'month')",3,0.09637271095009603,0.09649716888362453,0.26524849672546247,0.26490307174500327
"('lag_1', 'dayofweek', 'month', 'day')",4,0.09637283862070976,0.09649726395902493,0.26524848051846134,0.26490305369282774
"('lag_1', 'dayofweek', 'quarter')",3,0.09637226987922418,0.09649744252411303,0.26524747273948873,0.2649019958381421
"('lag_1', 'dayofweek', 'day', 'quarter')",4,0.09637240327020903,0.0964975628874361,0.26524745545487005,0.26490197577678104
"('lag_1', 'dayofweek', 'day', 'year')",4,0.09641036695078885,0.09653433398323177,0.26524909229880966,0.26489957001534903
"('lag_1', 'dayofweek', 'year')",3,0.09641038521264643,0.09653436143023032,0.26524909438900734,0.2648995738192241
"('lag_1', 'dayofweek', 'month', 'day', 'year', 'quarter')",6,0.09641400378099883,0.09654171056220985,0.2652439882940075,0.264896674001322
"('lag_1', 'dayofweek', 'month', 'year', 'quarter')",5,0.09641401478104356,0.0965417265531982,0.26524399435360724,0.26489668085692736
"('lag_1', 'dayofweek', 'day', 'year', 'quarter')",5,0.09641734682819685,0.09654463102028397,0.26524461820548856,0.26489839604245297
"('lag_1', 'dayofweek', 'year', 'quarter')",4,0.09641736621700135,0.09654464795731074,0.26524462455193065,0.26489840343987
"('lag_1', 'dayofweek', 'month', 'day', 'year')",5,0.09641819042460673,0.09654488051932095,0.26524561854391754,0.26489953280200224
"('lag_1', 'dayofweek', 'month', 'year')",4,0.09641820874814719,0.09654489938526155,0.26524562428699916,0.26489953917194087
"('lag_1', 'hour')",2,0.09645659505969384,0.09658243513851446,0.2651081396189336,0.264747001448416
"('lag_1', 'hour', 'day')",3,0.09645655344641886,0.09658249267511498,0.26510812748296664,0.26474698577776123
"('lag_1', 'hour', 'month', 'quarter')",4,0.09645754192298865,0.0965885074355485,0.26510274824478014,0.2647435978370509
"('lag_1', 'hour', 'month', 'day', 'quarter')",5,0.09645751391416672,0.09658852990650263,0.26510272722324835,0.264743577227102
"('lag_1', 'hour', 'month')",3,0.09646143447335928,0.09658965712848694,0.2651048159093025,0.26474708589128626
"('lag_1', 'hour', 'month', 'day')",4,0.09646137936591657,0.09658967561000588,0.2651047949005718,0.2647470654056882
"('lag_1', 'hour', 'quarter')",3,0.09646069253921302,0.09659020441709774,0.26510367123005024,0.2647458719236336
"('lag_1', 'hour', 'day', 'quarter')",4,0.09646064581214492,0.09659022571436698,0.26510364892931376,0.2647458491697631
"('lag_1', 'hour', 'day', 'year')",4,0.09649587315344657,0.0966238312265729,0.2651054347115833,0.2647433443288676
"('lag_1', 'hour', 'year')",3,0.09649594292377969,0.09662386441805548,0.26510543801619785,0.26474334872462435
"('lag_1', 'hour', 'month', 'day', 'year', 'quarter')",6,0.09649984185857581,0.0966332800498762,0.265099685176289,0.2647399199288585
"('lag_1', 'hour', 'month', 'year', 'quarter')",5,0.09649995450714695,0.09663334003118461,0.2650996936000692,0.2647399276342388
"('lag_1', 'hour', 'month', 'day', 'year')",5,0.09650511483885293,0.09663600025531283,0.26510148721645116,0.26474302178684433
"('lag_1', 'hour', 'month', 'year')",4,0.09650524608583888,0.09663607541320454,0.2651014952353314,0.2647430289214937
"('lag_1', 'hour', 'day', 'year', 'quarter')",5,0.09650395522811675,0.09663614734599812,0.265100370533109,0.26474174555209645
"('lag_1', 'hour', 'year', 'quarter')",4,0.09650409412924876,0.09663622963942592,0.265100379302021,0.2647417538587853
"('lag_1', 'hour', 'dayofweek')",3,0.09652994596284506,0.09665905960168225,0.2650968558103766,0.2647393148971217
"('lag_1', 'hour', 'dayofweek', 'day')",4,0.09652994322356133,0.09665911737770448,0.26509684712656145,0.2647393024987482
"('lag_1', 'hour', 'dayofweek', 'month', 'quarter')",5,0.09653017178493452,0.09666441264241331,0.26509133611298746,0.2647357328541539
"('lag_1', 'hour', 'dayofweek', 'month', 'day', 'quarter')",6,0.09653017123341341,0.09666444100061126,0.2650913197149613,0.2647357158058557
"('lag_1', 'hour', 'dayofweek', 'month')",4,0.09653374940650969,0.0966651617061531,0.2650935050402647,0.26473936565256195
"('lag_1', 'hour', 'dayofweek', 'month', 'day')",5,0.09653373327570575,0.09666519435690653,0.265093488634303,0.2647393486873106
"('lag_1', 'hour', 'dayofweek', 'quarter')",4,0.09653302192280058,0.09666566873007408,0.26509232167891283,0.2647381178908171
"('lag_1', 'hour', 'dayofweek', 'day', 'quarter')",5,0.09653301145927971,0.09666570588265297,0.26509230409793416,0.26473809884748795
"('lag_1', 'hour', 'dayofweek', 'day', 'year')",5,0.09656835620658885,0.09669901541143754,0.26509415533584035,0.2647356633382188
"('lag_1', 'hour', 'dayofweek', 'year')",4,0.09656838486371441,0.09669901725490516,0.26509415697845057,0.2647356660659537
"('lag_1', 'hour', 'dayofweek', 'month', 'day', 'year', 'quarter')",7,0.09657156370786217,0.09670767666217177,0.26508828292243086,0.264732064224678
"('lag_1', 'hour', 'dayofweek', 'month', 'year', 'quarter')",6,0.09657163949392306,0.09670769619478267,0.2650882885333743,0.26473206984154085
"('lag_1', 'hour', 'dayofweek', 'month', 'day', 'year')",6,0.09657639853600801,0.09671026418729596,0.2650901796341886,0.26473530295233627
"('lag_1', 'hour', 'dayofweek', 'month', 'year')",5,0.09657648288741173,0.09671030571998208,0.265090184917528,0.26473530809645784
"('lag_1', 'hour', 'dayofweek', 'day', 'year', 'quarter')",6,0.09657535842583638,0.0967104414912928,0.26508902250520505,0.26473399114703555
"('lag_1', 'hour', 'dayofweek', 'year', 'quarter')",5,0.0965754505173596,0.09671048879745554,0.2650890284158252,0.26473399729181907
"('lag_1', 'lag_24')",2,0.09641302166465135,0.09716367521667267,0.26373856278553626,0.26648116934463395
"('lag_1', 'lag_24', 'day')",3,0.09641307702006917,0.097163864592266,0.26373854016969916,0.2664812241053234
"('lag_1', 'lag_24', 'month')",3,0.09641531516421527,0.09716735123526832,0.2637372357738458,0.26648039325454886
"('lag_1', 'lag_24', 'month', 'day')",4,0.0964153784062603,0.09716759108047185,0.2637372063203501,0.2664804523613115
"('lag_1', 'lag_24', 'month', 'quarter')",4,0.09641540762387836,0.09716764255736297,0.2637363721852791,0.2664785699410083
"('lag_1', 'lag_24', 'month', 'day', 'quarter')",5,0.09641547460305742,0.09716788832773096,0.26373634270714286,0.26647862906219305
"('lag_1', 'lag_24', 'quarter')",3,0.0964156842178766,0.09716794356723643,0.26373676559809367,0.2664796637248467
"('lag_1', 'lag_24', 'day', 'quarter')",4,0.09641574361475433,0.09716821153432299,0.26373673518211294,0.26647972228574335
"('lag_1', 'lag_24', 'year')",3,0.09643814311773218,0.09718907077661493,0.2637373217973346,0.266479584301503
"('lag_1', 'lag_24', 'day', 'year')",4,0.09643808235559333,0.097189110539992,0.2637373085558076,0.26647963143947445
"('lag_1', 'lag_24', 'month', 'year', 'quarter')",5,0.09644166941843557,0.09719419955329511,0.2637349825724011,0.26647692796124417
"('lag_1', 'lag_24', 'month', 'day', 'year', 'quarter')",6,0.09644161355149146,0.09719428436743398,0.2637349640399903,0.2664769805084422
"('lag_1', 'lag_24', 'month', 'year')",4,0.09644276224817724,0.09719510055895983,0.26373573025380553,0.2664785598266741
"('lag_1', 'lag_24', 'month', 'day', 'year')",5,0.09644270489848736,0.09719519807558266,0.26373571211944125,0.26647861221567865
"('lag_1', 'lag_24', 'year', 'quarter')",4,0.09644281549007458,0.09719537243468904,0.2637352717373295,0.2664778085294335
"('lag_1', 'lag_24', 'day', 'year', 'quarter')",5,0.09644275551429835,0.09719547639224507,0.2637352529017812,0.2664778609140763
"('lag_1', 'lag_24', 'dayofweek')",3,0.0964486489439344,0.0972038659208359,0.2637331217795932,0.2664801322503814
"('lag_1', 'lag_24', 'dayofweek', 'day')",4,0.09644873814325532,0.09720412061568465,0.26373310257377486,0.26648018284835706
"('lag_1', 'lag_24', 'dayofweek', 'month')",4,0.09645079985807628,0.0972070988726386,0.2637317813993389,0.26647934094234704
"('lag_1', 'lag_24', 'dayofweek', 'month', 'day')",5,0.09645091046912656,0.09720738871843711,0.26373175582813857,0.26647939614109506
"('lag_1', 'lag_24', 'dayofweek', 'month', 'quarter')",5,0.09645099670683967,0.0972077434066864,0.2637308706974281,0.2664774559272787
"('lag_1', 'lag_24', 'dayofweek', 'quarter')",4,0.09645116074191684,0.0972077928719958,0.2637312933884572,0.26647859652471984
"('lag_1', 'lag_24', 'dayofweek', 'month', 'day', 'quarter')",6,0.09645111184813022,0.09720802978351842,0.2637308451190114,0.2664775111430598
"('lag_1', 'lag_24', 'dayofweek', 'day', 'quarter')",5,0.09645127984862203,0.09720809355582691,0.2637312668933117,0.2664786512992822
"('lag_1', 'lag_24', 'hour')",3,0.09646930241330264,0.09722444506753329,0.2636734418726098,0.2664120920941408
"('lag_1', 'lag_24', 'hour', 'day')",4,0.09646929281581905,0.09722462510042602,0.26367341788457244,0.26641215499255144
"('lag_1', 'lag_24', 'dayofweek', 'year')",4,0.09647356981110652,0.09722901852086671,0.2637318774734151,0.26647856100004474
"('lag_1', 'lag_24', 'dayofweek', 'day', 'year')",5,0.09647353517863155,0.09722911617229218,0.26373186682028915,0.26647860333073126
"('lag_1', 'lag_24', 'hour', 'month')",4,0.09647229268875432,0.09722927182702655,0.26367187580110385,0.26641114550534617
"('lag_1', 'lag_24', 'hour', 'month', 'quarter')",5,0.09647169480868106,0.09722945825675848,0.2636708384113519,0.26640908873000513
"('lag_1', 'lag_24', 'hour', 'month', 'day')",5,0.09647227695855061,0.09722948793468039,0.2636718441321398,0.26641121389646305
"('lag_1', 'lag_24', 'hour', 'month', 'day', 'quarter')",6,0.09647169522625405,0.09722971202614929,0.2636708067112462,0.26640915715393826
"('lag_1', 'lag_24', 'hour', 'quarter')",4,0.09647254527294741,0.0972300020122449,0.2636713146435916,0.2664103168977237
"('lag_1', 'lag_24', 'hour', 'day', 'quarter')",5,0.09647252977489987,0.0972302313237782,0.2636712818744612,0.26641038486507695
"('lag_1', 'lag_24', 'dayofweek', 'month', 'year', 'quarter')",6,0.09647705786816302,0.0972338221052802,0.2637294794231613,0.26647582963395516
"('lag_1', 'lag_24', 'dayofweek', 'month', 'day', 'year', 'quarter')",7,0.09647704151080391,0.09723396768925927,0.26372946396136654,0.26647587768544606
"('lag_1', 'lag_24', 'dayofweek', 'month', 'year')",5,0.09647810060884907,0.09723459489273302,0.26373027086812434,0.266477520951773
"('lag_1', 'lag_24', 'dayofweek', 'month', 'day', 'year')",6,0.09647807378729516,0.0972347179118226,0.26373025576840975,0.2664775687992901
"('lag_1', 'lag_24', 'dayofweek', 'year', 'quarter')",5,0.09647817310849523,0.09723490265189207,0.2637297936429654,0.26647675400124704
"('lag_1', 'lag_24', 'dayofweek', 'day', 'year', 'quarter')",6,0.09647814738749211,0.09723503827146937,0.26372977788548974,0.2664768019513336
"('lag_1', 'lag_24', 'hour', 'year')",4,0.09649373166391133,0.09724923921807808,0.26367196509303575,0.26641030823021267
"('lag_1', 'lag_24', 'hour', 'day', 'year')",5,0.09649364538371145,0.09724927592526228,0.26367195155369366,0.26641036095930726
"('lag_1', 'lag_24', 'hour', 'month', 'year', 'quarter')",6,0.09649749679318764,0.09725550598505021,0.2636691857372787,0.2664072331551914
"('lag_1', 'lag_24', 'hour', 'month', 'day', 'year', 'quarter')",7,0.09649738179948372,0.09725560333352704,0.263669166340355,0.266407292699521
"('lag_1', 'lag_24', 'hour', 'month', 'year')",5,0.09649903525961749,0.09725628177247997,0.263670084912639,0.26640907470684877
"('lag_1', 'lag_24', 'hour', 'month', 'day', 'year')",6,0.09649891261220632,0.09725632792009738,0.2636700659631338,0.26640913398267396
"('lag_1', 'lag_24', 'hour', 'year', 'quarter')",5,0.09649903880359781,0.09725674381060599,0.2636695369359566,0.26640822268533865
"('lag_1', 'lag_24', 'hour', 'day', 'year', 'quarter')",6,0.09649891347954435,0.09725682861836744,0.26366951719758497,0.2664082821216874
"('lag_1', 'lag_24', 'hour', 'dayofweek')",4,0.09651357530776038,0.09727436397338728,0.26366703443422074,0.26641039483392975
"('lag_1', 'lag_24', 'hour', 'dayofweek', 'day')",5,0.0965136042104019,0.0972746149617677,0.26366701424022576,0.2664104528783536
"('lag_1', 'lag_24', 'hour', 'dayofweek', 'month')",5,0.09651620154940416,0.09727847335575662,0.26366545066977226,0.26640942885578656
"('lag_1', 'lag_24', 'hour', 'dayofweek', 'month', 'quarter')",6,0.09651584967630865,0.09727863899716113,0.26366435577783803,0.26640729875845254
"('lag_1', 'lag_24', 'hour', 'dayofweek', 'month', 'day')",6,0.09651622007357154,0.09727874564586475,0.26366542334801113,0.26640949273257036
"('lag_1', 'lag_24', 'hour', 'dayofweek', 'month', 'day', 'quarter')",7,0.09651586729586956,0.09727894760844759,0.2636643284453141,0.2664073626680853
"('lag_1', 'lag_24', 'hour', 'dayofweek', 'quarter')",5,0.09651647485158517,0.09727913213334444,0.2636648676749303,0.2664085815313182
"('lag_1', 'lag_24', 'hour', 'dayofweek', 'day', 'quarter')",6,0.09651649878951958,0.09727940879523868,0.26366483930023393,0.26640864512573387
"('lag_1', 'lag_24', 'hour', 'dayofweek', 'year')",5,0.09653821290254859,0.09729936958397892,0.26366555182959006,0.2664086264214862
"('lag_1', 'lag_24', 'hour', 'dayofweek', 'day', 'year')",6,0.09653814937393836,0.09729949643079039,0.26366554111843066,0.2664086735100955
"('lag_1', 'lag_24', 'hour', 'dayofweek', 'month', 'year', 'quarter')",7,0.09654171618285598,0.09730450706469461,0.26366269900465844,0.2664054608114314
"('lag_1', 'lag_24', 'hour', 'dayofweek', 'month', 'day', 'year', 'quarter')",8,0.09654163951422143,0.09730466991915585,0.2636626830037633,0.26640551511505434
"('lag_1', 'lag_24', 'hour', 'dayofweek', 'month', 'year')",6,0.09654309709168979,0.09730550058636883,0.2636636515501102,0.2664073728890149
"('lag_1', 'lag_24', 'hour', 'dayofweek', 'month', 'day', 'year')",7,0.09654300841082533,0.09730562317319262,0.2636636359537709,0.2664074268727487
"('lag_1', 'lag_24', 'hour', 'dayofweek', 'year', 'quarter')",6,0.09654314576096186,0.09730582324311678,0.26366308070468764,0.2664065012277954
"('lag_1', 'lag_24', 'hour', 'dayofweek', 'day', 'year', 'quarter')",7,0.0965430533802969,0.0973059600814769,0.2636630643724347,0.26640655549721964
"('rolling_24_mean', 'lag_24', 'month')",3,0.29391260688641885,0.2930334859452178,0.5388368034750366,0.535919228904061
"('rolling_24_mean', 'lag_24', 'month', 'day')",4,0.2939129375684281,0.2930337382771536,0.5388366264197956,0.5359192793591614
"('rolling_24_mean', 'lag_24', 'quarter')",3,0.2939156007382427,0.2930361174861379,0.5388332404824775,0.5359158883335017
"('rolling_24_mean', 'lag_24', 'day', 'quarter')",4,0.2939159061416209,0.29303640441359846,0.5388330544605758,0.5359159422207486
"('rolling_24_mean', 'lag_24')",2,0.2939141607749993,0.293037176629205,0.5388431639583542,0.5359325473040263
"('rolling_24_mean', 'lag_24', 'day')",3,0.293914535695601,0.29303736727111307,0.5388430249107209,0.5359326292915959
"('rolling_24_mean', 'lag_24', 'month', 'quarter')",4,0.2939249344311816,0.29304668463815225,0.5388281880276223,0.5359172677361326
"('rolling_24_mean', 'lag_24', 'month', 'day', 'quarter')",5,0.2939251943951175,0.2930468582434412,0.5388280098372314,0.5359173228512778
"('rolling_24_mean', 'lag_24', 'day', 'year')",4,0.2939774593479366,0.2931015893049551,0.53883327865518,0.5359303244614809
"('rolling_24_mean', 'lag_24', 'year')",3,0.2939773579491504,0.2931016160657516,0.5388333543699604,0.5359302543855123
"('rolling_24_mean', 'lag_24', 'month', 'day', 'year')",5,0.29397993418232043,0.2931022740426894,0.538825256240477,0.5359151274229578
"('rolling_24_mean', 'lag_24', 'month', 'year')",4,0.29397984750728484,0.29310233331525853,0.5388253591295457,0.5359150731373422
"('rolling_24_mean', 'lag_24', 'day', 'year', 'quarter')",5,0.2939828907495923,0.29310548882097165,0.5388216476817727,0.5359120636266866
"('rolling_24_mean', 'lag_24', 'year', 'quarter')",4,0.29398282841127377,0.2931055733372265,0.5388217566783167,0.5359120067172006
"('rolling_24_mean', 'lag_24', 'dayofweek', 'month')",4,0.2939860740322337,0.29311090716774274,0.538809468065017,0.5358832134721925
"('rolling_24_mean', 'lag_24', 'dayofweek', 'month', 'day')",5,0.2939864762445084,0.2931112626129163,0.5388093145220588,0.5358832633420871
"('rolling_24_mean', 'lag_24', 'month', 'day', 'year', 'quarter')",6,0.2939876918801031,0.293112007606186,0.5388176421820534,0.5359134636753564
"('rolling_24_mean', 'lag_24', 'month', 'year', 'quarter')",5,0.2939876944271345,0.2931121886399881,0.5388177487166808,0.5359134056451764
"('rolling_24_mean', 'lag_24', 'dayofweek', 'quarter')",4,0.29398935285946354,0.29311397597921934,0.5388058049403971,0.535879716906316
"('rolling_24_mean', 'lag_24', 'dayofweek')",3,0.2939880603902657,0.2931142547995226,0.5388159030280623,0.5358966893541594
"('rolling_24_mean', 'lag_24', 'dayofweek', 'day', 'quarter')",5,0.2939896601795684,0.2931142986433153,0.5388056428955689,0.5358797700365059
"('rolling_24_mean', 'lag_24', 'dayofweek', 'day')",4,0.2939884525101362,0.2931145241162912,0.538815784883002,0.5358967676372903
"('rolling_24_mean', 'lag_24', 'dayofweek', 'month', 'quarter')",5,0.29399958577941304,0.293124439316208,0.5388005221451629,0.5358809371150279
"('rolling_24_mean', 'lag_24', 'dayofweek', 'month', 'day', 'quarter')",6,0.2939997625253434,0.29312458032414124,0.5388003676632246,0.5358809913596767
"('rolling_24_mean', 'lag_24', 'dayofweek', 'year')",4,0.2940500032848326,0.29317771196123943,0.5388060773924911,0.5358944571515359
"('rolling_24_mean', 'lag_24', 'dayofweek', 'day', 'year')",5,0.2940500909020102,0.29317772459961167,0.5388060169304887,0.5358945215395832
"('rolling_24_mean', 'lag_24', 'dayofweek', 'month', 'year')",5,0.29405197607209305,0.2931780923930901,0.5387979969019899,0.535879110895112
"('rolling_24_mean', 'lag_24', 'dayofweek', 'month', 'day', 'year')",6,0.2940521093522557,0.2931782077354462,0.5387979118225735,0.535879162237632
"('rolling_24_mean', 'lag_24', 'dayofweek', 'year', 'quarter')",5,0.29405511985722266,0.2931811952427912,0.5387942889469994,0.5358758840699773
"('rolling_24_mean', 'lag_24', 'dayofweek', 'day', 'year', 'quarter')",6,0.2940552411742652,0.29318129455299813,0.5387941982144777,0.5358759379501481
"('rolling_24_mean', 'lag_24', 'dayofweek', 'month', 'year', 'quarter')",6,0.2940607575277409,0.29318775440828165,0.5387900763547133,0.5358771456880559
"('rolling_24_mean', 'lag_24', 'dayofweek', 'month', 'day', 'year', 'quarter')",7,0.29406078671191466,0.2931878076733021,0.5387899879883192,0.5358772005343375
"('rolling_24_mean', 'lag_24', 'hour', 'month')",4,0.29408353434219553,0.2932566093759322,0.5384757945033034,0.5355777416836833
"('rolling_24_mean', 'lag_24', 'hour', 'month', 'day')",5,0.2940840900011526,0.2932570045634206,0.5384756067391616,0.5355778318525606
"('rolling_24_mean', 'lag_24', 'hour', 'quarter')",4,0.294085615067593,0.29325932511266084,0.5384716411814247,0.5355739237139427
"('rolling_24_mean', 'lag_24', 'hour', 'day', 'quarter')",5,0.29408616506289503,0.2932596123486393,0.5384714435616802,0.5355740183780091
"('rolling_24_mean', 'lag_24', 'hour')",3,0.29408590730346434,0.2932611157189332,0.5384834022207448,0.5355928738224771
"('rolling_24_mean', 'lag_24', 'hour', 'day')",4,0.2940864774890565,0.29326170093019605,0.538483257112962,0.5355929925845345
"('rolling_24_mean', 'lag_24', 'hour', 'month', 'quarter')",5,0.2940920889298566,0.29326897739230795,0.5384659095902853,0.5355751409660439
"('rolling_24_mean', 'lag_24', 'hour', 'month', 'day', 'quarter')",6,0.29409251388026986,0.29326925281746535,0.5384657205540339,0.5355752364584443
"('rolling_24_mean', 'lag_24', 'hour', 'month', 'year')",5,0.29415600411132253,0.29332857934367956,0.5384626001081477,0.5355723078794394
"('rolling_24_mean', 'lag_24', 'hour', 'month', 'day', 'year')",6,0.29415619676888954,0.2933286844789867,0.5384624938710507,0.5355723947660607
"('rolling_24_mean', 'lag_24', 'hour', 'year')",4,0.2941539213148473,0.2933287504724616,0.5384721275416934,0.5355895881277831
"('rolling_24_mean', 'lag_24', 'hour', 'day', 'year')",5,0.29415411833260896,0.29332888596725765,0.5384720512781146,0.5355896862679369
"('rolling_24_mean', 'lag_24', 'hour', 'year', 'quarter')",5,0.29415800645800294,0.2933313774368098,0.5384584073326177,0.5355687869723845
